$PEKIO,COORD,146,0x000EBC,23.20,3.05,1.31,,1722931568.689
$PEKIO,COORD,147,0x000EBC,23.14,2.98,1.31,,1722931568.785
$PEKIO,COORD,148,0x000EBC,23.07,2.92,1.30,,1722931568.884
$PEKIO,COORD,149,0x000EBC,23.00,2.86,1.29,,1722931568.981
$PEKIO,COORD,150,0x000EBC,22.94,2.79,1.28,,1722931569.078
$PEKIO,COORD,151,0x000EBC,22.88,2.72,1.28,,1722931569.178
$PEKIO,COORD,152,0x000EBC,22.83,2.65,1.27,,1722931569.273
$PEKIO,COORD,153,0x000EBC,22.78,2.59,1.27,,1722931569.374
$PEKIO,COORD,154,0x000EBC,22.72,2.55,1.27,,1722931569.469
$PEKIO,COORD,155,0x000EBC,22.67,2.51,1.27,,1722931569.568
$PEKIO,COORD,156,0x000EBC,22.61,2.48,1.27,,1722931569.664
$PEKIO,COORD,157,0x000EBC,22.55,2.46,1.27,,1722931569.765
$PEKIO,COORD,158,0x000EBC,22.48,2.45,1.27,,1722931569.861
$PEKIO,COORD,159,0x000EBC,22.43,2.44,1.28,,1722931569.957
$PEKIO,COORD,160,0x000EBC,22.36,2.45,1.29,,1722931570.058
$PEKIO,COORD,161,0x000EBC,22.30,2.46,1.30,,1722931570.153
$PEKIO,COORD,162,0x000EBC,22.23,2.50,1.32,,1722931570.252
$PEKIO,COORD,163,0x000EBC,22.16,2.55,1.33,,1722931570.348
$PEKIO,COORD,164,0x000EBC,22.09,2.60,1.34,,1722931570.449
$PEKIO,COORD,165,0x000EBC,22.02,2.65,1.35,,1722931570.544
$PEKIO,COORD,166,0x000EBC,21.96,2.69,1.36,,1722931570.643
$PEKIO,COORD,167,0x000EBC,21.91,2.72,1.35,,1722931570.740
$PEKIO,COORD,168,0x000EBC,21.86,2.74,1.34,,1722931570.837
$PEKIO,COORD,169,0x000EBC,21.82,2.76,1.31,,1722931570.935
$PEKIO,COORD,170,0x000EBC,21.78,2.78,1.29,,1722931571.033
$PEKIO,COORD,171,0x000EBC,21.76,2.80,1.27,,1722931571.132
$PEKIO,COORD,172,0x000EBC,21.73,2.83,1.26,,1722931571.228
$PEKIO,COORD,173,0x000EBC,21.71,2.87,1.26,,1722931571.328
$PEKIO,COORD,174,0x000EBC,21.70,2.91,1.26,,1722931571.424
$PEKIO,COORD,175,0x000EBC,21.68,2.97,1.26,,1722931571.523
$PEKIO,COORD,176,0x000EBC,21.65,3.03,1.26,,1722931571.619
$PEKIO,COORD,177,0x000EBC,21.61,3.11,1.25,,1722931571.719
$PEKIO,COORD,178,0x000EBC,21.58,3.21,1.24,,1722931571.815
$PEKIO,COORD,179,0x000EBC,21.56,3.32,1.23,,1722931571.912
$PEKIO,COORD,180,0x000EBC,21.56,3.44,1.22,,1722931572.011
$PEKIO,COORD,181,0x000EBC,21.57,3.57,1.21,,1722931572.107
$PEKIO,COORD,182,0x000EBC,21.59,3.67,1.20,,1722931572.208
$PEKIO,COORD,183,0x000EBC,21.60,3.77,1.19,,1722931572.303
$PEKIO,COORD,184,0x000EBC,21.60,3.87,1.18,,1722931572.402
$PEKIO,COORD,185,0x000EBC,21.60,3.97,1.17,,1722931572.498
$PEKIO,COORD,186,0x000EBC,21.60,4.07,1.15,,1722931572.599
$PEKIO,COORD,187,0x000EBC,21.60,4.17,1.13,,1722931572.694
$PEKIO,COORD,188,0x000EBC,21.60,4.26,1.12,,1722931572.793
$PEKIO,COORD,189,0x000EBC,21.59,4.36,1.11,,1722931572.889
$PEKIO,COORD,190,0x000EBC,21.59,4.46,1.10,,1722931572.988
$PEKIO,COORD,191,0x000EBC,21.58,4.58,1.10,,1722931573.085
$PEKIO,COORD,192,0x000EBC,21.57,4.69,1.09,,1722931573.182
$PEKIO,COORD,193,0x000EBC,21.56,4.81,1.09,,1722931573.282
$PEKIO,COORD,194,0x000EBC,21.55,4.93,1.08,,1722931573.378
$PEKIO,COORD,195,0x000EBC,21.55,5.04,1.08,,1722931573.477
$PEKIO,COORD,196,0x000EBC,21.54,5.17,1.07,,1722931573.573
$PEKIO,COORD,197,0x000EBC,21.54,5.29,1.06,,1722931573.674
$PEKIO,COORD,198,0x000EBC,21.52,5.40,1.05,,1722931573.769
$PEKIO,COORD,199,0x000EBC,21.48,5.50,1.03,,1722931573.868
$PEKIO,COORD,200,0x000EBC,21.44,5.60,1.01,,1722931573.966
$PEKIO,COORD,201,0x000EBC,21.40,5.70,0.99,,1722931574.063
$PEKIO,COORD,202,0x000EBC,21.36,5.81,0.99,,1722931574.162
$PEKIO,COORD,203,0x000EBC,21.33,5.93,0.99,,1722931574.258
$PEKIO,COORD,204,0x000EBC,21.31,6.03,1.00,,1722931574.356
$PEKIO,COORD,205,0x000EBC,21.30,6.11,1.01,,1722931574.453
$PEKIO,COORD,206,0x000EBC,21.30,6.16,1.02,,1722931574.553
$PEKIO,COORD,207,0x000EBC,21.29,6.19,1.03,,1722931574.649
$PEKIO,COORD,208,0x000EBC,21.27,6.20,1.04,,1722931574.749
$PEKIO,COORD,209,0x000EBC,21.25,6.18,1.06,,1722931574.845
$PEKIO,COORD,210,0x000EBC,21.23,6.14,1.07,,1722931574.941
$PEKIO,COORD,211,0x000EBC,21.21,6.06,1.09,,1722931575.040
$PEKIO,COORD,212,0x000EBC,21.19,5.95,1.10,,1722931575.137
$PEKIO,COORD,213,0x000EBC,21.16,5.81,1.10,,1722931575.237
