$PEKIO,COORD,110,0x001A2C,1.29,-5.88,1.21,,1726450205.001
$PEKIO,COORD,214,0x001A79,1.76,-5.72,1.06,,1726450205.082
$PEKIO,COORD,111,0x001A2C,1.31,-5.96,1.23,,1726450205.127
$PEKIO,COORD,215,0x001A79,1.77,-5.77,1.07,,1726450205.187
$PEKIO,COORD,112,0x001A2C,1.33,-6.04,1.24,,1726450205.230
$PEKIO,COORD,216,0x001A79,1.77,-5.85,1.09,,1726450205.287
$PEKIO,COORD,113,0x001A2C,1.35,-6.13,1.25,,1726450205.330
$PEKIO,COORD,217,0x001A79,1.77,-5.95,1.13,,1726450205.387
$PEKIO,COORD,114,0x001A2C,1.38,-6.22,1.26,,1726450205.429
$PEKIO,COORD,218,0x001A79,1.77,-6.05,1.17,,1726450205.488
$PEKIO,COORD,115,0x001A2C,1.41,-6.28,1.26,,1726450205.503
$PEKIO,COORD,219,0x001A79,1.78,-6.15,1.20,,1726450205.587
$PEKIO,COORD,116,0x001A2C,1.44,-6.35,1.26,,1726450205.603
